"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","year","month","day","qual","cool_deg_days","cool_deg_days_flag","dir_max_gust","dir_max_gust_flag","heat_deg_days","heat_deg_days_flag","max_temp","max_temp_flag","mean_temp","mean_temp_flag","min_temp","min_temp_flag","snow_grnd","snow_grnd_flag","spd_max_gust","spd_max_gust_flag","total_precip","total_precip_flag","total_rain","total_rain_flag","total_snow","total_snow_flag"
"2582","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-09,"2019","10","09",NA,0,NA,33,NA,10.6,NA,13.5,NA,7.4,NA,1.3,NA,NA,NA,48,NA,0,NA,0,NA,0,NA
"2583","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-10,"2019","10","10",NA,0,NA,4,NA,11.1,NA,13.2,NA,6.9,NA,0.6,NA,NA,NA,33,NA,0,NA,0,NA,0,NA
"2584","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-11,"2019","10","11",NA,0,NA,9,NA,8.6,NA,15.4,NA,9.4,NA,3.4,NA,NA,NA,33,NA,0.2,NA,0.2,NA,0,NA
"2585","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-12,"2019","10","12",NA,NA,"M",6,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,37,NA,27.6,NA,27.6,NA,0,NA
"2586","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-13,"2019","10","13",NA,0,NA,32,NA,10.7,NA,10.3,NA,7.3,NA,4.2,NA,NA,NA,39,NA,0,"T",0,"T",0,NA
"2587","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-14,"2019","10","14",NA,0,NA,15,NA,9.1,NA,13.5,NA,8.9,NA,4.2,NA,NA,NA,39,NA,0,"T",0,"T",0,NA
"2588","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-15,"2019","10","15",NA,0,NA,16,NA,9.5,NA,14.4,NA,8.5,NA,2.5,NA,NA,NA,33,NA,5.6,NA,5.6,NA,0,NA
"2589","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-16,"2019","10","16",NA,0,NA,NA,"M",9.9,NA,13.7,NA,8.1,NA,2.5,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2590","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-17,"2019","10","17",NA,0,NA,9,NA,7.7,NA,13.7,NA,10.3,NA,6.9,NA,NA,NA,80,NA,18.8,NA,18.8,NA,0,NA
"2591","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-18,"2019","10","18",NA,0,NA,20,NA,8,NA,13.3,NA,10,NA,6.7,NA,NA,NA,52,NA,0.8,NA,0.8,NA,0,NA
"2592","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-19,"2019","10","19",NA,0,NA,32,NA,9.9,NA,10.2,NA,8.1,NA,5.9,NA,NA,NA,35,NA,0.4,NA,0.4,NA,0,NA
"2593","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-20,"2019","10","20",NA,0,NA,31,NA,11.3,NA,11.3,NA,6.7,NA,2,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"2594","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-21,"2019","10","21",NA,0,NA,NA,"M",9.9,NA,14.4,NA,8.1,NA,1.8,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2595","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-22,"2019","10","22",NA,0,NA,NA,NA,12.3,NA,11.4,NA,5.7,NA,0,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2596","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-23,"2019","10","23",NA,0,NA,13,NA,7.5,NA,13.8,NA,10.5,NA,7.2,NA,NA,NA,72,NA,25.6,NA,25.6,NA,0,NA
"2597","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-24,"2019","10","24",NA,0,NA,27,NA,7,NA,14.1,NA,11,NA,7.9,NA,NA,NA,46,NA,0,NA,0,NA,0,NA
"2598","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-25,"2019","10","25",NA,0,NA,25,NA,9.3,NA,11.4,NA,8.7,NA,6,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"2599","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-26,"2019","10","26",NA,0,NA,29,NA,12.2,NA,8.6,NA,5.8,NA,3,NA,NA,NA,52,NA,1.4,NA,1.4,NA,0,NA
"2600","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-27,"2019","10","27",NA,0,NA,2,NA,13.9,NA,8.8,NA,4.1,NA,-0.7,NA,NA,NA,32,NA,0,NA,0,NA,0,NA
"2601","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-28,"2019","10","28",NA,0,NA,NA,"M",12.3,NA,8.6,NA,5.7,NA,2.8,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2602","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-29,"2019","10","29",NA,0,NA,NA,"M",12.7,NA,10.4,NA,5.3,NA,0.2,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2603","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-30,"2019","10","30",NA,0,NA,NA,"M",9.5,NA,12.8,NA,8.5,NA,4.1,NA,NA,NA,NA,"M",0,NA,0,NA,0,NA
"2604","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-10-31,"2019","10","31",NA,0,NA,18,NA,4.5,NA,16.9,NA,13.5,NA,10,NA,NA,NA,63,NA,14,NA,14,NA,0,NA
"2605","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-01,"2019","11","01",NA,0,NA,18,NA,5.7,NA,19.3,NA,12.3,NA,5.3,NA,NA,NA,91,NA,2,NA,2,NA,0,NA
"2606","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-02,"2019","11","02",NA,0,NA,27,NA,15.3,NA,7,NA,2.7,NA,-1.6,NA,NA,NA,45,NA,0,NA,0,NA,0,NA
"2607","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-03,"2019","11","03",NA,0,NA,29,NA,12.2,NA,9.5,NA,5.8,NA,2,NA,NA,NA,33,NA,0.2,NA,0.2,NA,0,NA
"2608","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-04,"2019","11","04",NA,0,NA,24,NA,14.9,NA,8.2,NA,3.1,NA,-2,NA,NA,NA,35,NA,0,NA,0,NA,0,NA
"2609","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-05,"2019","11","05",NA,0,NA,15,NA,13.5,NA,11.1,NA,4.5,NA,-2.2,NA,NA,NA,50,NA,9,NA,9,NA,0,NA
"2610","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-06,"2019","11","06",NA,0,NA,27,NA,11.5,NA,12.6,NA,6.5,NA,0.4,NA,NA,NA,67,NA,13,NA,13,NA,0,NA
"2611","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-07,"2019","11","07",NA,0,NA,17,NA,16.2,NA,4.5,NA,1.8,NA,-0.9,NA,NA,NA,32,NA,13.8,NA,13.4,NA,0.4,NA
"2612","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-08,"2019","11","08",NA,0,NA,4,NA,17.7,NA,2,NA,0.3,NA,-1.4,NA,1,NA,48,NA,11.3,NA,7.8,NA,3.5,NA
"2613","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-09,"2019","11","09",NA,0,NA,29,NA,18.9,NA,1.3,NA,-0.9,NA,-3.1,NA,0,"T",48,NA,0,NA,0,NA,0,NA
"2614","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-10,"2019","11","10",NA,0,NA,19,NA,13.7,NA,7.2,NA,4.3,NA,1.3,NA,NA,NA,59,NA,0.4,NA,0.4,NA,0,"T"
"2615","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-11,"2019","11","11",NA,0,NA,NA,NA,15.5,NA,6.8,NA,2.5,NA,-1.8,NA,1,"E",NA,"M",1.7,NA,0.7,NA,1.5,NA
"2616","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-12,"2019","11","12",NA,0,NA,15,NA,11.6,NA,14.5,NA,6.4,NA,-1.8,NA,NA,NA,58,NA,13.4,NA,13.4,NA,0,"T"
"2617","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-13,"2019","11","13",NA,0,NA,27,NA,19.9,NA,1.2,NA,-1.9,NA,-5,NA,1,NA,54,NA,3.3,NA,0.3,NA,3,NA
"2618","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-14,"2019","11","14",NA,0,NA,18,NA,19.9,NA,0.9,NA,-1.9,NA,-4.7,NA,2,NA,37,NA,0,"T",0,NA,0,"T"
"2619","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-15,"2019","11","15",NA,0,NA,16,NA,14,NA,9.4,NA,4,NA,-1.5,NA,NA,NA,71,NA,0.8,NA,0.8,NA,0,"T"
"2620","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-16,"2019","11","16",NA,0,NA,28,NA,22.3,NA,-1.6,NA,-4.3,NA,-6.9,NA,NA,NA,67,NA,0,"T",0,NA,0,"T"
"2621","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-17,"2019","11","17",NA,0,NA,28,NA,21.4,NA,0.8,NA,-3.4,NA,-7.5,NA,NA,NA,33,NA,0,"T",0,NA,0,"T"
"2622","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-18,"2019","11","18",NA,0,NA,3,NA,19.8,NA,4.1,NA,-1.8,NA,-7.7,NA,NA,NA,61,NA,18.3,NA,18.3,NA,0,NA
"2623","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-19,"2019","11","19",NA,0,NA,3,NA,15.3,NA,4.3,NA,2.7,NA,1.1,NA,NA,NA,68,NA,1.6,NA,1.6,NA,0,NA
"2624","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-20,"2019","11","20",NA,0,NA,2,NA,15.4,NA,4,NA,2.6,NA,1.2,NA,NA,NA,52,NA,0.5,NA,0.5,NA,0,NA
"2625","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-21,"2019","11","21",NA,0,NA,1,NA,15.7,NA,4.3,NA,2.3,NA,0.2,NA,NA,NA,50,NA,1,NA,1,NA,0,"T"
"2626","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-22,"2019","11","22",NA,0,NA,16,NA,15,NA,7.1,NA,3,NA,-1.2,NA,NA,NA,52,NA,13.3,NA,13.3,NA,0,"T"
"2627","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-23,"2019","11","23",NA,0,NA,29,NA,18.1,NA,1.8,NA,-0.1,NA,-1.9,NA,NA,NA,67,NA,2.3,NA,2.3,NA,0,"T"
"2628","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-24,"2019","11","24",NA,0,NA,6,NA,18.5,NA,3.7,NA,-0.5,NA,-4.6,NA,NA,NA,48,NA,13.4,NA,13.4,NA,0,NA
"2629","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-25,"2019","11","25",NA,0,NA,9,NA,13.1,NA,8.7,NA,4.9,NA,1.1,NA,NA,NA,67,NA,1.3,NA,1.3,NA,0,"T"
"2630","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-26,"2019","11","26",NA,0,NA,26,NA,14.3,NA,6.7,NA,3.7,NA,0.6,NA,NA,NA,54,NA,0,NA,0,NA,0,NA
"2631","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-27,"2019","11","27",NA,0,NA,28,NA,15.9,NA,6.7,NA,2.1,NA,-2.5,NA,NA,NA,48,NA,0,NA,0,NA,0,NA
"2632","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-28,"2019","11","28",NA,0,NA,1,NA,16.5,NA,3.7,NA,1.5,NA,-0.7,NA,NA,NA,81,NA,3,NA,3,NA,0,"T"
"2633","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-29,"2019","11","29",NA,0,NA,33,NA,17.7,NA,2.6,NA,0.3,NA,-2,NA,0,"T",74,NA,3.9,NA,1.4,NA,3,NA
"2634","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-11-30,"2019","11","30",NA,0,NA,32,NA,19.2,NA,-0.6,NA,-1.2,NA,-1.8,NA,6,NA,87,NA,9.2,NA,0.6,NA,8.8,NA
"2635","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-01,"2019","12","01",NA,0,NA,32,NA,22.7,NA,-1.6,NA,-4.7,NA,-7.8,NA,NA,NA,42,NA,0,NA,0,NA,0,NA
"2636","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-02,"2019","12","02",NA,0,NA,5,NA,24.2,NA,-0.2,NA,-6.2,NA,-12.1,NA,NA,NA,46,NA,0,NA,0,NA,0,NA
"2637","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-03,"2019","12","03",NA,0,NA,6,NA,17.1,NA,2.5,NA,0.9,NA,-0.7,NA,5,NA,68,NA,13.8,NA,13.8,NA,0,"T"
"2638","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-04,"2019","12","04",NA,0,NA,32,NA,19.4,NA,2.2,NA,-1.4,NA,-5,NA,3,NA,42,NA,0,"T",0,NA,0,"T"
"2639","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-05,"2019","12","05",NA,0,NA,NA,"M",19.8,NA,1.7,NA,-1.8,NA,-5.3,NA,3,NA,NA,"M",0,"T",0,NA,0,"T"
"2640","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-06,"2019","12","06",NA,0,NA,26,NA,21,NA,-1.1,NA,-3,NA,-4.8,NA,2,"E",45,NA,0,"T",0,NA,0,"T"
"2641","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-07,"2019","12","07",NA,0,NA,28,NA,24.6,NA,-4.8,NA,-6.6,NA,-8.4,NA,2,NA,42,NA,0,"T",0,NA,0,"T"
"2642","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-08,"2019","12","08",NA,0,NA,19,NA,22.7,NA,-0.2,NA,-4.7,NA,-9.2,NA,3,NA,45,NA,0,NA,0,NA,0,NA
"2643","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-09,"2019","12","09",NA,0,NA,17,NA,13.6,NA,8.9,NA,4.4,NA,-0.2,NA,2,"E",80,NA,1.8,NA,1.8,NA,0,NA
"2644","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-10,"2019","12","10",NA,0,NA,17,NA,8.5,NA,12.2,NA,9.5,NA,6.8,NA,NA,NA,85,NA,16.4,NA,16.4,NA,0,NA
"2645","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-11,"2019","12","11",NA,0,NA,28,NA,20.5,NA,6.7,NA,-2.5,NA,-11.6,NA,1,NA,61,NA,6.4,NA,1,NA,5.4,NA
"2646","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-12,"2019","12","12",NA,0,NA,26,NA,27.2,NA,-4.5,NA,-9.2,NA,-13.9,NA,4,NA,67,NA,0,NA,0,NA,0,NA
"2647","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-13,"2019","12","13",NA,0,NA,17,NA,25.4,NA,-0.2,NA,-7.4,NA,-14.6,NA,2,NA,42,NA,0,NA,0,NA,0,NA
"2648","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-14,"2019","12","14",NA,0,NA,9,NA,11.7,NA,13,NA,6.3,NA,-0.4,NA,2,NA,52,NA,26.3,NA,26.3,NA,0,NA
"2649","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-15,"2019","12","15",NA,0,NA,26,NA,12.4,NA,13.1,NA,5.6,NA,-1.9,NA,NA,NA,74,NA,0,"T",0,"T",0,NA
"2650","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-16,"2019","12","16",NA,0,NA,27,NA,22.6,NA,-1.9,NA,-4.6,NA,-7.3,NA,NA,NA,81,NA,0,NA,0,NA,0,NA
"2651","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-17,"2019","12","17",NA,0,NA,27,NA,22.9,NA,-2.5,NA,-4.9,NA,-7.2,NA,NA,NA,48,NA,0,NA,0,NA,0,NA
"2652","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-18,"2019","12","18",NA,0,NA,NA,"M",22.2,NA,-2.5,NA,-4.2,NA,-5.9,NA,0,"T",NA,"M",0,"T",0,NA,0,"T"
"2653","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-19,"2019","12","19",NA,0,NA,27,NA,26.5,NA,-5.8,NA,-8.5,NA,-11.2,NA,NA,NA,39,NA,0,"T",0,NA,0,"T"
"2654","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-20,"2019","12","20",NA,0,NA,36,NA,21.9,NA,1.4,NA,-3.9,NA,-9.1,NA,1,NA,61,NA,0.9,NA,0,NA,0.9,NA
"2655","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-21,"2019","12","21",NA,0,NA,32,NA,21.8,NA,-0.3,NA,-3.8,NA,-7.3,NA,NA,NA,35,NA,0,"T",0,NA,0,"T"
"2656","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-22,"2019","12","22",NA,0,NA,17,NA,22.3,NA,0.3,NA,-4.3,NA,-8.9,NA,2,"E",33,NA,4.6,NA,0,NA,4.6,NA
"2657","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-23,"2019","12","23",NA,0,NA,32,NA,19.8,NA,0.6,NA,-1.8,NA,-4.1,NA,6,NA,48,NA,0,"T",0,NA,0,"T"
"2658","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-24,"2019","12","24",NA,0,NA,32,NA,18.6,NA,1.4,NA,-0.6,NA,-2.5,NA,6,NA,63,NA,0.3,NA,0,NA,0.5,NA
"2659","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-25,"2019","12","25",NA,0,NA,32,NA,23.2,NA,-2.5,NA,-5.2,NA,-7.8,NA,6,NA,42,NA,0,"T",0,NA,0,"T"
"2660","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-26,"2019","12","26",NA,0,NA,32,NA,24.8,NA,-4.4,NA,-6.8,NA,-9.1,NA,5,NA,59,NA,0,"T",0,NA,0,"T"
"2661","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-27,"2019","12","27",NA,0,NA,16,NA,22.7,NA,2,NA,-4.7,NA,-11.4,NA,8,"E",45,NA,11,NA,0,NA,12,NA
"2662","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-28,"2019","12","28",NA,0,NA,31,NA,18.3,NA,2,NA,-0.3,NA,-2.6,NA,14,NA,55,NA,0,"T",0,NA,0,"T"
"2663","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-29,"2019","12","29",NA,0,NA,32,NA,21.2,NA,-1.6,NA,-3.2,NA,-4.8,NA,14,NA,50,NA,0,"T",0,NA,0,"T"
"2664","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-30,"2019","12","30",NA,0,NA,33,NA,20.1,NA,-0.4,NA,-2.1,NA,-3.8,NA,15,NA,48,NA,3.5,NA,1,NA,3,NA
"2665","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2019-12-31,"2019","12","31",NA,0,NA,10,NA,18.6,NA,2.4,NA,-0.6,NA,-3.5,NA,15,NA,65,NA,2.2,NA,0.2,NA,3,NA
"2666","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-01,"2020","01","01",NA,0,NA,23,NA,17.8,NA,3,NA,0.2,NA,-2.6,NA,12,NA,45,NA,0,"T",0,"T",0,NA
"2667","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-02,"2020","01","02",NA,0,NA,26,NA,18.9,NA,1.1,NA,-0.9,NA,-2.9,NA,NA,NA,59,NA,0,NA,0,NA,0,NA
"2668","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-03,"2020","01","03",NA,0,NA,NA,"M",18.8,NA,1.6,NA,-0.8,NA,-3.2,NA,10,NA,NA,"M",0,"T",0,NA,0,"T"
"2669","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-04,"2020","01","04",NA,0,NA,NA,NA,17.3,NA,3.7,NA,0.7,NA,-2.4,NA,8,NA,NA,"M",0,NA,0,NA,0,NA
"2670","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-05,"2020","01","05",NA,0,NA,34,NA,21.2,NA,-0.6,NA,-3.2,NA,-5.8,NA,7,NA,71,NA,5.7,NA,0,NA,7.2,NA
"2671","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-06,"2020","01","06",NA,0,NA,31,NA,23.6,NA,-5,NA,-5.6,NA,-6.2,NA,9,NA,50,NA,0,"T",0,NA,0,"T"
"2672","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-07,"2020","01","07",NA,0,NA,NA,"M",26.2,NA,-2.6,NA,-8.2,NA,-13.8,NA,9,NA,NA,"M",2.4,NA,0,NA,3.2,NA
"2673","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-08,"2020","01","08",NA,0,NA,32,NA,25.3,NA,-2.2,NA,-7.3,NA,-12.3,NA,19,"E",52,NA,21.6,NA,0,NA,23,NA
"2674","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-09,"2020","01","09",NA,0,NA,32,NA,26.1,NA,-4.7,NA,-8.1,NA,-11.5,NA,33,NA,71,NA,5.8,NA,0,NA,7.8,NA
"2675","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-10,"2020","01","10",NA,0,NA,19,NA,23.6,NA,1.9,NA,-5.6,NA,-13.1,NA,38,NA,52,NA,0,"T",0,NA,0,"T"
"2676","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-11,"2020","01","11",NA,0,NA,23,NA,13.4,NA,9.4,NA,4.6,NA,-0.2,NA,35,"E",78,NA,13.3,NA,13.3,NA,0,NA
"2677","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-12,"2020","01","12",NA,0,NA,2,NA,21.1,NA,-0.2,NA,-3.1,NA,-5.9,NA,9,NA,55,NA,26.8,NA,6.6,NA,21,NA
"2678","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-13,"2020","01","13",NA,0,NA,1,NA,24.4,NA,-5.2,NA,-6.4,NA,-7.5,NA,14,NA,32,NA,1.6,NA,0,NA,3,NA
"2679","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-14,"2020","01","14",NA,0,NA,3,NA,24.4,NA,-4.9,NA,-6.4,NA,-7.8,NA,18,NA,35,NA,2,NA,0,NA,2.8,NA
"2680","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-15,"2020","01","15",NA,0,NA,30,NA,23.3,NA,-2.4,NA,-5.3,NA,-8.2,NA,19,NA,37,NA,2.8,NA,0,NA,2.6,NA
"2681","CHARLOTTETOWN A","50621",NA,"PE",46.29,-63.12,50.9,"8300301","71706","YYG",2020-01-16,"2020","01","16",NA,0,NA,2,NA,23.5,NA,-4.1,NA,-5.5,NA,-6.9,NA,10,NA,63,NA,2.4,NA,0,NA,2.4,NA
