"","station_name","station_id","station_operator","prov","lat","lon","elev","climate_id","WMO_id","TC_id","date","year","month","day","qual","cool_deg_days","cool_deg_days_flag","dir_max_gust","dir_max_gust_flag","heat_deg_days","heat_deg_days_flag","max_temp","max_temp_flag","mean_temp","mean_temp_flag","min_temp","min_temp_flag","snow_grnd","snow_grnd_flag","spd_max_gust","spd_max_gust_flag","total_precip","total_precip_flag","total_rain","total_rain_flag","total_snow","total_snow_flag"
"14836","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-13,"1912","11","13",NA,0,NA,NA,NA,15.2,NA,4.4,NA,2.8,NA,1.1,NA,NA,NA,NA,NA,1.8,NA,1.8,NA,0,NA
"14837","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-14,"1912","11","14",NA,0,NA,NA,NA,13.5,NA,8.3,NA,4.5,NA,0.6,NA,NA,NA,NA,NA,3.3,NA,2,NA,1.3,NA
"14838","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-15,"1912","11","15",NA,0,NA,NA,NA,14.1,NA,6.7,NA,3.9,NA,1.1,NA,NA,NA,NA,NA,26.9,NA,26.9,NA,0,NA
"14839","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-16,"1912","11","16",NA,0,NA,NA,NA,17.4,NA,1.1,NA,0.6,NA,0,NA,NA,NA,NA,NA,5.6,NA,3.8,NA,1.8,NA
"14840","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-17,"1912","11","17",NA,0,NA,NA,NA,16.9,NA,3.3,NA,1.1,NA,-1.1,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14841","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-18,"1912","11","18",NA,0,NA,NA,NA,15.7,NA,3.9,NA,2.3,NA,0.6,NA,NA,NA,NA,NA,8.9,NA,8.9,NA,0,NA
"14842","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-19,"1912","11","19",NA,0,NA,NA,NA,18,NA,0.6,NA,0,NA,-0.6,NA,NA,NA,NA,NA,2.5,NA,1.3,NA,1.3,NA
"14843","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-20,"1912","11","20",NA,0,NA,NA,NA,18,NA,2.2,NA,0,NA,-2.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14844","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-21,"1912","11","21",NA,0,NA,NA,NA,14.9,NA,6.1,NA,3.1,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14845","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-22,"1912","11","22",NA,0,NA,NA,NA,11.6,NA,8.3,NA,6.4,NA,4.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14846","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-23,"1912","11","23",NA,0,NA,NA,NA,15.7,NA,5.6,NA,2.3,NA,-1.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14847","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-24,"1912","11","24",NA,0,NA,NA,NA,16.3,NA,5,NA,1.7,NA,-1.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14848","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-25,"1912","11","25",NA,0,NA,NA,NA,13.8,NA,6.1,NA,4.2,NA,2.2,NA,NA,NA,NA,NA,17.3,NA,17.3,NA,0,NA
"14849","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-26,"1912","11","26",NA,0,NA,NA,NA,17.4,NA,1.7,NA,0.6,NA,-0.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14850","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-27,"1912","11","27",NA,0,NA,NA,NA,16,NA,5,NA,2,NA,-1.1,NA,NA,NA,NA,NA,1.8,NA,1.8,NA,0,NA
"14851","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-28,"1912","11","28",NA,0,NA,NA,NA,17.7,NA,1.7,NA,0.3,NA,-1.1,NA,NA,NA,NA,NA,2,NA,0,NA,2,NA
"14852","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-29,"1912","11","29",NA,0,NA,NA,NA,20.5,NA,0.6,NA,-2.5,NA,-5.6,NA,NA,NA,NA,NA,7.6,NA,0,NA,7.6,NA
"14853","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-11-30,"1912","11","30",NA,0,NA,NA,NA,20.3,NA,1.1,NA,-2.3,NA,-5.6,NA,NA,NA,NA,NA,5.6,NA,0,NA,5.6,NA
"14854","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-01,"1912","12","01",NA,0,NA,NA,NA,21.4,NA,-1.7,NA,-3.4,NA,-5,NA,NA,NA,NA,NA,5.1,NA,0,NA,5.1,NA
"14855","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-02,"1912","12","02",NA,0,NA,NA,NA,19.7,NA,7.8,NA,-1.7,NA,-11.1,NA,NA,NA,NA,NA,3.6,NA,3.6,NA,0,NA
"14856","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-03,"1912","12","03",NA,0,NA,NA,NA,16,NA,5,NA,2,NA,-1.1,NA,NA,NA,NA,NA,21.6,NA,21.6,NA,0,NA
"14857","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-04,"1912","12","04",NA,0,NA,NA,NA,18.3,NA,3.3,NA,-0.3,NA,-3.9,NA,NA,NA,NA,NA,2.5,NA,2.5,NA,0,NA
"14858","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-05,"1912","12","05",NA,0,NA,NA,NA,17.7,NA,2.8,NA,0.3,NA,-2.2,NA,NA,NA,NA,NA,0.3,NA,0.3,NA,0,NA
"14859","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-06,"1912","12","06",NA,0,NA,NA,NA,13,NA,7.8,NA,5,NA,2.2,NA,NA,NA,NA,NA,0,"T",0,"T",0,NA
"14860","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-07,"1912","12","07",NA,0,NA,NA,NA,20.3,NA,2.2,NA,-2.3,NA,-6.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14861","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-08,"1912","12","08",NA,0,NA,NA,NA,20.8,NA,2.8,NA,-2.8,NA,-8.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14862","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-09,"1912","12","09",NA,0,NA,NA,NA,25,NA,-1.1,NA,-7,NA,-12.8,NA,NA,NA,NA,NA,8.9,NA,0,NA,8.9,NA
"14863","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-10,"1912","12","10",NA,0,NA,NA,NA,22.5,NA,4.4,NA,-4.5,NA,-13.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14864","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-11,"1912","12","11",NA,0,NA,NA,NA,14.6,NA,5,NA,3.4,NA,1.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14865","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-12,"1912","12","12",NA,0,NA,NA,NA,24.1,NA,-2.2,NA,-6.1,NA,-10,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14866","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-13,"1912","12","13",NA,0,NA,NA,NA,34.1,NA,-14.4,NA,-16.1,NA,-17.8,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14867","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-14,"1912","12","14",NA,0,NA,NA,NA,26.6,NA,-1.1,NA,-8.6,NA,-16.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14868","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-15,"1912","12","15",NA,0,NA,NA,NA,19.7,NA,1.1,NA,-1.7,NA,-4.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14869","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-16,"1912","12","16",NA,0,NA,NA,NA,15.5,NA,4.4,NA,2.5,NA,0.6,NA,NA,NA,NA,NA,28.2,NA,28.2,NA,0,NA
"14870","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-17,"1912","12","17",NA,0,NA,NA,NA,18.6,NA,4.4,NA,-0.6,NA,-5.6,NA,NA,NA,NA,NA,9.1,NA,6.6,NA,2.5,NA
"14871","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-18,"1912","12","18",NA,0,NA,NA,NA,20.5,NA,2.8,NA,-2.5,NA,-7.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14872","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-19,"1912","12","19",NA,0,NA,NA,NA,13.5,NA,10,NA,4.5,NA,-1.1,NA,NA,NA,NA,NA,32,NA,32,NA,0,NA
"14873","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-20,"1912","12","20",NA,0,NA,NA,NA,16.9,NA,2.8,NA,1.1,NA,-0.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14874","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-21,"1912","12","21",NA,0,NA,NA,NA,25,NA,-6.1,NA,-7,NA,-7.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14875","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-22,"1912","12","22",NA,0,NA,NA,NA,28.6,NA,-10,NA,-10.6,NA,-11.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14876","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-23,"1912","12","23",NA,0,NA,NA,NA,27.5,NA,-6.7,NA,-9.5,NA,-12.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14877","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-24,"1912","12","24",NA,0,NA,NA,NA,25.3,NA,-2.8,NA,-7.3,NA,-11.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14878","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-25,"1912","12","25",NA,0,NA,NA,NA,21.1,NA,-0.6,NA,-3.1,NA,-5.6,NA,NA,NA,NA,NA,5.1,NA,0,NA,5.1,NA
"14879","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-26,"1912","12","26",NA,0,NA,NA,NA,22.4,NA,0.6,NA,-4.4,NA,-9.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14880","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-27,"1912","12","27",NA,0,NA,NA,NA,15.8,NA,7.2,NA,2.2,NA,-2.8,NA,NA,NA,NA,NA,40.1,NA,40.1,NA,0,NA
"14881","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-28,"1912","12","28",NA,0,NA,NA,NA,21.9,NA,-1.7,NA,-3.9,NA,-6.1,NA,NA,NA,NA,NA,2.5,NA,2.5,NA,0,NA
"14882","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-29,"1912","12","29",NA,0,NA,NA,NA,23,NA,-1.1,NA,-5,NA,-8.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14883","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-30,"1912","12","30",NA,0,NA,NA,NA,16,NA,7.2,NA,2,NA,-3.3,NA,NA,NA,NA,NA,5.3,NA,5.3,NA,0,NA
"14884","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1912-12-31,"1912","12","31",NA,0,NA,NA,NA,16.1,NA,4.4,NA,1.9,NA,-0.6,NA,NA,NA,NA,NA,9.1,NA,9.1,NA,0,NA
"14885","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-01,"1913","01","01",NA,0,NA,NA,NA,17.7,NA,2.2,NA,0.3,NA,-1.7,NA,NA,NA,NA,NA,8.1,NA,8.1,NA,0,NA
"14886","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-02,"1913","01","02",NA,0,NA,NA,NA,20.5,NA,-1.1,NA,-2.5,NA,-3.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14887","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-03,"1913","01","03",NA,0,NA,NA,NA,14.1,NA,9.4,NA,3.9,NA,-1.7,NA,NA,NA,NA,NA,7.9,NA,7.9,NA,0,NA
"14888","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-04,"1913","01","04",NA,0,NA,NA,NA,16.9,NA,4.4,NA,1.1,NA,-2.2,NA,NA,NA,NA,NA,5.3,NA,5.3,NA,0,NA
"14889","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-05,"1913","01","05",NA,0,NA,NA,NA,23.8,NA,-4.4,NA,-5.8,NA,-7.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14890","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-06,"1913","01","06",NA,0,NA,NA,NA,23.9,NA,-1.7,NA,-5.9,NA,-10,NA,NA,NA,NA,NA,5.1,NA,0,NA,5.1,NA
"14891","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-07,"1913","01","07",NA,0,NA,NA,NA,24.4,NA,-4.4,NA,-6.4,NA,-8.3,NA,NA,NA,NA,NA,1.3,NA,0,NA,1.3,NA
"14892","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-08,"1913","01","08",NA,0,NA,NA,NA,25.3,NA,-3.9,NA,-7.3,NA,-10.6,NA,NA,NA,NA,NA,8.9,NA,0,NA,8.9,NA
"14893","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-09,"1913","01","09",NA,0,NA,NA,NA,33.6,NA,-13.3,NA,-15.6,NA,-17.8,NA,NA,NA,NA,NA,3.8,NA,0,NA,3.8,NA
"14894","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-10,"1913","01","10",NA,0,NA,NA,NA,28,NA,-1.7,NA,-10,NA,-18.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14895","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-11,"1913","01","11",NA,0,NA,NA,NA,23.8,NA,-2.2,NA,-5.8,NA,-9.4,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14896","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-12,"1913","01","12",NA,0,NA,NA,NA,15.5,NA,7.2,NA,2.5,NA,-2.2,NA,NA,NA,NA,NA,12.7,NA,12.7,NA,0,NA
"14897","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-13,"1913","01","13",NA,0,NA,NA,NA,34.4,NA,-16.1,NA,-16.4,NA,-16.7,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0,NA
"14898","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-14,"1913","01","14",NA,0,NA,NA,NA,31.6,NA,-10,NA,-13.6,NA,-17.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14899","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-15,"1913","01","15",NA,0,NA,NA,NA,23,NA,0.6,NA,-5,NA,-10.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14900","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-16,"1913","01","16",NA,0,NA,NA,NA,18,NA,2.8,NA,0,NA,-2.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14901","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-17,"1913","01","17",NA,0,NA,NA,NA,18,NA,4.4,NA,0,NA,-4.4,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0,NA
"14902","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-18,"1913","01","18",NA,0,NA,NA,NA,14.9,NA,5,NA,3.1,NA,1.1,NA,NA,NA,NA,NA,3,NA,3,NA,0,NA
"14903","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-19,"1913","01","19",NA,0,NA,NA,NA,21.7,NA,-0.6,NA,-3.7,NA,-6.7,NA,NA,NA,NA,NA,17.3,NA,12.2,NA,5.1,NA
"14904","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-20,"1913","01","20",NA,0,NA,NA,NA,24.1,NA,-3.3,NA,-6.1,NA,-8.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14905","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-21,"1913","01","21",NA,0,NA,NA,NA,19.2,NA,4.4,NA,-1.2,NA,-6.7,NA,NA,NA,NA,NA,8.4,NA,8.4,NA,0,NA
"14906","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-22,"1913","01","22",NA,0,NA,NA,NA,28.8,NA,-8.3,NA,-10.8,NA,-13.3,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14907","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-23,"1913","01","23",NA,0,NA,NA,NA,24.4,NA,-1.7,NA,-6.4,NA,-11.1,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14908","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-24,"1913","01","24",NA,0,NA,NA,NA,16,NA,5.6,NA,2,NA,-1.7,NA,NA,NA,NA,NA,2.5,NA,0,"T",2.5,NA
"14909","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-25,"1913","01","25",NA,0,NA,NA,NA,19.7,NA,2.8,NA,-1.7,NA,-6.1,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14910","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-26,"1913","01","26",NA,0,NA,NA,NA,21.9,NA,3.9,NA,-3.9,NA,-11.7,NA,NA,NA,NA,NA,1.3,NA,1.3,NA,0,"T"
"14911","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-27,"1913","01","27",NA,0,NA,NA,NA,16.3,NA,5,NA,1.7,NA,-1.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14912","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-28,"1913","01","28",NA,0,NA,NA,NA,29.4,NA,-8.3,NA,-11.4,NA,-14.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14913","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-29,"1913","01","29",NA,0,NA,NA,NA,34.4,NA,-13.9,NA,-16.4,NA,-18.9,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14914","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-30,"1913","01","30",NA,0,NA,NA,NA,25.2,NA,0,NA,-7.2,NA,-14.4,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA
"14915","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-01-31,"1913","01","31",NA,0,NA,NA,NA,16.8,NA,6.7,NA,1.2,NA,-4.4,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14916","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-01,"1913","02","01",NA,0,NA,NA,NA,15.2,NA,7.8,NA,2.8,NA,-2.2,NA,NA,NA,NA,NA,8.9,NA,8.9,NA,0,NA
"14917","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-02,"1913","02","02",NA,0,NA,NA,NA,26.6,NA,-2.2,NA,-8.6,NA,-15,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14918","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-03,"1913","02","03",NA,0,NA,NA,NA,23.3,NA,-2.8,NA,-5.3,NA,-7.8,NA,NA,NA,NA,NA,0.8,NA,0,NA,0.8,NA
"14919","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-04,"1913","02","04",NA,0,NA,NA,NA,22.7,NA,-2.2,NA,-4.7,NA,-7.2,NA,NA,NA,NA,NA,5.6,NA,0,NA,5.6,NA
"14920","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-05,"1913","02","05",NA,0,NA,NA,NA,30.8,NA,-7.2,NA,-12.8,NA,-18.3,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14921","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-06,"1913","02","06",NA,0,NA,NA,NA,35.3,NA,-11.7,NA,-17.3,NA,-22.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14922","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-07,"1913","02","07",NA,0,NA,NA,NA,39.7,NA,-17.8,NA,-21.7,NA,-25.6,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14923","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-08,"1913","02","08",NA,0,NA,NA,NA,30,NA,-3.9,NA,-12,NA,-20,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14924","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-09,"1913","02","09",NA,0,NA,NA,NA,35.2,NA,-12.2,NA,-17.2,NA,-22.2,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14925","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-10,"1913","02","10",NA,0,NA,NA,NA,37.5,NA,-16.1,NA,-19.5,NA,-22.8,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14926","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-11,"1913","02","11",NA,0,NA,NA,NA,30.2,NA,-5,NA,-12.2,NA,-19.4,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14927","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-12,"1913","02","12",NA,0,NA,NA,NA,26.6,NA,-1.1,NA,-8.6,NA,-16.1,NA,NA,NA,NA,NA,3.8,NA,0,NA,3.8,NA
"14928","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-13,"1913","02","13",NA,0,NA,NA,NA,36.9,NA,-16.1,NA,-18.9,NA,-21.7,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
"14929","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-14,"1913","02","14",NA,0,NA,NA,NA,27.2,NA,0,NA,-9.2,NA,-18.3,NA,NA,NA,NA,NA,0,"T",0,NA,0,"T"
"14930","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-15,"1913","02","15",NA,0,NA,NA,NA,26.9,NA,0.6,NA,-8.9,NA,-18.3,NA,NA,NA,NA,NA,3.8,NA,0,NA,3.8,NA
"14931","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-16,"1913","02","16",NA,0,NA,NA,NA,33.6,NA,-11.7,NA,-15.6,NA,-19.4,NA,NA,NA,NA,NA,1.3,NA,0,NA,1.3,NA
"14932","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-17,"1913","02","17",NA,0,NA,NA,NA,25.2,NA,-2.2,NA,-7.2,NA,-12.2,NA,NA,NA,NA,NA,2.5,NA,0,NA,2.5,NA
"14933","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-18,"1913","02","18",NA,0,NA,NA,NA,25,NA,-6.1,NA,-7,NA,-7.8,NA,NA,NA,NA,NA,7.6,NA,0,NA,7.6,NA
"14934","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-19,"1913","02","19",NA,0,NA,NA,NA,25,NA,-6.1,NA,-7,NA,-7.8,NA,NA,NA,NA,NA,10.2,NA,0,NA,10.2,NA
"14935","CHARLOTTETOWN","6525",NA,"PE",46.23,-63.17,13.7,"8300298",NA,NA,1913-02-20,"1913","02","20",NA,0,NA,NA,NA,23.8,NA,-4.4,NA,-5.8,NA,-7.2,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA
